0.400,0.255,0.001,12.344,0.150,0.142,0.000
0.400,0.119,0.000,12.354,0.150,0.503,0.000
0.407,0.385,0.013,12.365,0.150,0.730,0.004
0.409,0.437,0.019,12.375,0.150,0.867,0.002
0.400,0.111,0.000,12.385,0.150,0.328,0.000
0.407,0.399,0.015,12.396,0.150,0.463,0.008
0.400,0.154,0.000,12.406,0.150,0.180,0.000
0.403,0.319,0.007,12.417,0.150,0.791,0.001
0.400,0.157,0.000,12.427,0.150,0.107,0.000
0.400,0.180,0.000,12.437,0.150,0.431,0.000
0.410,0.458,0.021,12.448,0.150,0.995,0.000
0.400,0.139,0.000,12.458,0.150,0.410,0.000
0.400,0.155,0.000,12.469,0.150,0.163,0.000
0.405,0.357,0.011,12.479,0.150,0.189,0.009
0.400,0.238,0.000,12.490,0.150,0.078,0.000
0.400,0.231,0.000,12.500,0.150,0.247,0.000
0.400,0.128,0.000,12.510,0.150,0.019,0.000
0.405,0.350,0.010,12.521,0.150,0.095,0.009
0.408,0.407,0.016,12.531,0.150,0.654,0.005
0.406,0.370,0.012,12.542,0.150,0.379,0.007
0.408,0.414,0.016,12.552,0.150,0.721,0.005
0.400,0.026,0.000,12.562,0.150,0.737,0.000
0.400,0.195,0.000,12.573,0.150,0.976,0.000
0.406,0.373,0.012,12.583,0.150,0.305,0.009
0.410,0.451,0.020,12.594,0.150,0.171,0.017
0.400,0.204,0.000,12.604,0.150,0.590,0.000
0.400,0.035,0.000,12.615,0.150,0.139,0.000
0.400,0.148,0.000,12.625,0.150,0.588,0.000
0.404,0.329,0.008,12.635,0.150,0.994,0.000
0.400,0.012,0.000,12.646,0.150,0.625,0.000
0.400,0.191,0.000,12.656,0.150,0.614,0.000
0.400,0.253,0.000,12.667,0.150,0.618,0.000
0.411,0.462,0.021,12.677,0.150,0.938,0.001
0.400,0.020,0.000,12.687,0.150,0.251,0.000
0.407,0.381,0.013,12.698,0.150,0.098,0.012
0.412,0.498,0.025,12.708,0.150,0.278,0.018
0.411,0.471,0.022,12.719,0.150,0.509,0.011
0.400,0.061,0.000,12.729,0.150,0.704,0.000
0.407,0.386,0.014,12.740,0.150,0.324,0.009
0.400,0.080,0.000,12.750,0.150,0.247,0.000
0.402,0.293,0.004,12.760,0.150,0.038,0.004
0.401,0.278,0.003,12.771,0.150,0.795,0.001
0.400,0.060,0.000,12.781,0.150,0.374,0.000
0.411,0.476,0.023,12.792,0.150,0.510,0.011
0.400,0.136,0.000,12.802,0.150,0.732,0.000
0.400,0.043,0.000,12.812,0.150,0.058,0.000
0.402,0.292,0.004,12.823,0.150,0.731,0.001
0.400,0.218,0.000,12.833,0.150,0.237,0.000
0.402,0.293,0.004,12.844,0.150,0.588,0.002
0.401,0.274,0.002,12.854,0.150,0.747,0.001
0.405,0.356,0.011,12.865,0.150,0.501,0.005
0.410,0.454,0.020,12.875,0.150,0.035,0.020
0.406,0.362,0.011,12.885,0.150,0.401,0.007
0.405,0.346,0.010,12.896,0.150,0.322,0.006
0.400,0.051,0.000,12.906,0.150,0.614,0.000
0.400,0.135,0.000,12.917,0.150,0.089,0.000
0.400,0.020,0.000,12.927,0.150,0.802,0.000
0.400,0.045,0.000,12.937,0.150,0.408,0.000
0.400,0.014,0.000,12.948,0.150,0.721,0.000
0.400,0.253,0.000,12.958,0.150,0.567,0.000
0.412,0.491,0.024,12.969,0.150,0.767,0.006
0.403,0.318,0.007,12.979,0.150,0.380,0.004
0.412,0.483,0.023,12.990,0.150,0.184,0.019
0.400,0.188,0.000,13.000,0.150,0.590,0.000
0.401,0.270,0.002,13.010,0.150,0.523,0.001
0.400,0.173,0.000,13.021,0.150,0.764,0.000
0.400,0.180,0.000,13.031,0.150,0.810,0.000
0.409,0.432,0.018,13.042,0.150,0.553,0.008
0.400,0.202,0.000,13.052,0.150,0.204,0.000
0.405,0.354,0.010,13.062,0.150,0.042,0.010
0.400,0.215,0.000,13.073,0.150,0.090,0.000
0.410,0.456,0.021,13.083,0.150,0.851,0.003
0.400,0.220,0.000,13.094,0.150,0.681,0.000
0.403,0.312,0.006,13.104,0.150,0.628,0.002
0.400,0.104,0.000,13.115,0.150,0.372,0.000
0.400,0.017,0.000,13.125,0.150,0.527,0.000
0.404,0.327,0.008,13.135,0.150,0.996,0.000
0.405,0.342,0.009,13.146,0.150,0.467,0.005
0.400,0.014,0.000,13.156,0.150,0.205,0.000
0.400,0.254,0.000,13.167,0.150,0.760,0.000
0.406,0.369,0.012,13.177,0.150,0.141,0.010
0.400,0.008,0.000,13.187,0.150,0.008,0.000
0.405,0.352,0.010,13.198,0.150,0.248,0.008
0.400,0.256,0.001,13.208,0.150,0.665,0.000
0.400,0.148,0.000,13.219,0.150,0.408,0.000
0.407,0.394,0.014,13.229,0.150,0.767,0.003
0.408,0.407,0.016,13.240,0.150,0.851,0.002
0.403,0.315,0.007,13.250,0.150,0.754,0.002
0.400,0.249,0.000,13.260,0.150,0.104,0.000
0.402,0.282,0.003,13.271,0.150,0.320,0.002
0.400,0.059,0.000,13.281,0.150,0.882,0.000
0.405,0.352,0.010,13.292,0.150,0.627,0.004
0.400,0.239,0.000,13.302,0.150,0.454,0.000
0.400,0.216,0.000,13.312,0.150,0.582,0.000
0.400,0.174,0.000,13.323,0.150,0.561,0.000
0.401,0.261,0.001,13.333,0.150,0.808,0.000
0.400,0.193,0.000,13.344,0.150,0.256,0.000
0.403,0.315,0.006,13.354,0.150,0.921,0.001
0.410,0.451,0.020,13.365,0.150,0.724,0.006
0.400,0.039,0.000,13.375,0.150,0.068,0.000
0.400,0.079,0.000,13.385,0.150,0.910,0.000
0.404,0.332,0.008,13.396,0.150,0.285,0.006
0.400,0.094,0.000,13.406,0.150,0.487,0.000
0.400,0.063,0.000,13.417,0.150,0.183,0.000
0.400,0.170,0.000,13.427,0.150,0.137,0.000
0.407,0.394,0.014,13.437,0.150,0.879,0.002
0.400,0.211,0.000,13.448,0.150,0.244,0.000
0.400,0.217,0.000,13.458,0.150,0.600,0.000
0.403,0.304,0.005,13.469,0.150,0.482,0.003
0.408,0.418,0.017,13.479,0.150,0.010,0.017
0.401,0.263,0.001,13.490,0.150,0.218,0.001
0.403,0.308,0.006,13.500,0.150,0.792,0.001
0.408,0.406,0.016,13.510,0.150,0.659,0.005
0.400,0.110,0.000,13.521,0.150,0.725,0.000
0.409,0.425,0.018,13.531,0.150,0.721,0.005
0.400,0.048,0.000,13.542,0.150,0.075,0.000
0.400,0.113,0.000,13.552,0.150,0.770,0.000
0.400,0.050,0.000,13.562,0.150,0.767,0.000
0.400,0.154,0.000,13.573,0.150,0.092,0.000
0.410,0.453,0.020,13.583,0.150,0.488,0.010
0.400,0.021,0.000,13.594,0.150,0.531,0.000
0.411,0.473,0.022,13.604,0.150,0.336,0.015
0.400,0.176,0.000,13.615,0.150,0.588,0.000
0.400,0.038,0.000,13.625,0.150,0.946,0.000
0.400,0.097,0.000,13.635,0.150,0.233,0.000
0.400,0.076,0.000,13.646,0.150,0.009,0.000
0.411,0.470,0.022,13.656,0.150,0.133,0.019
0.400,0.171,0.000,13.667,0.150,0.303,0.000
0.403,0.317,0.007,13.677,0.150,0.802,0.001
0.400,0.168,0.000,13.687,0.150,0.733,0.000
0.400,0.031,0.000,13.698,0.150,0.510,0.000
0.400,0.072,0.000,13.708,0.150,0.522,0.000
0.406,0.379,0.013,13.719,0.150,0.813,0.002
0.400,0.190,0.000,13.729,0.150,0.616,0.000
0.408,0.414,0.016,13.740,0.150,0.182,0.013
0.406,0.370,0.012,13.750,0.150,0.532,0.006
0.402,0.298,0.005,13.760,0.150,0.178,0.004
0.400,0.237,0.000,13.771,0.150,0.974,0.000
0.400,0.037,0.000,13.781,0.150,0.466,0.000
0.409,0.435,0.019,13.792,0.150,0.167,0.015
0.400,0.095,0.000,13.802,0.150,0.802,0.000
0.404,0.327,0.008,13.812,0.150,0.361,0.005
0.400,0.074,0.000,13.823,0.150,0.139,0.000
0.408,0.400,0.015,13.833,0.150,0.891,0.002
0.400,0.088,0.000,13.844,0.150,0.177,0.000
0.412,0.488,0.024,13.854,0.150,0.174,0.020
0.400,0.014,0.000,13.865,0.150,0.698,0.000
0.411,0.462,0.021,13.875,0.150,0.148,0.018
0.406,0.360,0.011,13.885,0.150,0.540,0.005
0.407,0.381,0.013,13.896,0.150,0.211,0.010
0.400,0.142,0.000,13.906,0.150,0.812,0.000
0.400,0.047,0.000,13.917,0.150,0.010,0.000
0.400,0.120,0.000,13.927,0.150,0.224,0.000
0.409,0.421,0.017,13.937,0.150,0.951,0.001
0.400,0.200,0.000,13.948,0.150,0.811,0.000
0.400,0.163,0.000,13.958,0.150,0.814,0.000
0.400,0.018,0.000,13.969,0.150,0.352,0.000
0.410,0.449,0.020,13.979,0.150,0.392,0.012
0.400,0.091,0.000,13.990,0.150,0.293,0.000
0.400,0.232,0.000,14.000,0.150,0.661,0.000
0.411,0.468,0.022,14.010,0.150,0.188,0.018
0.406,0.364,0.011,14.021,0.150,0.172,0.009
0.401,0.266,0.002,14.031,0.150,0.655,0.001
0.411,0.470,0.022,14.042,0.150,0.894,0.002
0.406,0.364,0.011,14.052,0.150,0.194,0.009
0.404,0.338,0.009,14.062,0.150,0.066,0.008
0.400,0.006,0.000,14.073,0.150,0.053,0.000
0.400,0.043,0.000,14.083,0.150,0.672,0.000
0.400,0.157,0.000,14.094,0.150,0.440,0.000
0.410,0.442,0.019,14.104,0.150,0.462,0.010
0.400,0.249,0.000,14.115,0.150,0.786,0.000
0.400,0.187,0.000,14.125,0.150,0.737,0.000
0.400,0.240,0.000,14.135,0.150,0.309,0.000
0.400,0.100,0.000,14.146,0.150,0.389,0.000
0.412,0.493,0.024,14.156,0.150,0.946,0.001
0.400,0.107,0.000,14.167,0.150,0.483,0.000
0.400,0.004,0.000,14.177,0.150,0.563,0.000
0.400,0.244,0.000,14.187,0.150,0.408,0.000
0.410,0.442,0.019,14.198,0.150,0.344,0.013
0.409,0.440,0.019,14.208,0.150,0.967,0.001
0.409,0.430,0.018,14.219,0.150,0.770,0.004
0.409,0.433,0.018,14.229,0.150,0.403,0.011
0.400,0.164,0.000,14.240,0.150,0.814,0.000
0.408,0.403,0.015,14.250,0.150,0.538,0.007
0.400,0.256,0.001,14.260,0.150,0.272,0.000
0.400,0.225,0.000,14.271,0.150,0.707,0.000
0.406,0.377,0.013,14.281,0.150,0.286,0.009
0.400,0.260,0.001,14.292,0.150,0.119,0.001
0.400,0.025,0.000,14.302,0.150,0.079,0.000
0.400,0.108,0.000,14.312,0.150,0.292,0.000
0.400,0.132,0.000,14.323,0.150,0.802,0.000
0.410,0.457,0.021,14.333,0.150,0.432,0.012
0.411,0.477,0.023,14.344,0.150,0.584,0.009
0.400,0.169,0.000,14.354,0.150,0.856,0.000
0.400,0.136,0.000,14.365,0.150,0.683,0.000
0.406,0.373,0.012,14.375,0.150,0.413,0.007
0.400,0.207,0.000,14.385,0.150,0.800,0.000
0.400,0.149,0.000,14.396,0.150,0.604,0.000
0.410,0.444,0.019,14.406,0.150,0.902,0.002
0.403,0.310,0.006,14.417,0.150,0.761,0.001
0.401,0.264,0.001,14.427,0.150,0.438,0.001
0.406,0.379,0.013,14.437,0.150,0.447,0.007
0.400,0.076,0.000,14.448,0.150,0.287,0.000
0.400,0.143,0.000,14.458,0.150,0.298,0.000
0.400,0.257,0.001,14.469,0.150,0.921,0.000
0.406,0.380,0.013,14.479,0.150,0.260,0.010
0.407,0.388,0.014,14.490,0.150,0.599,0.006
0.400,0.043,0.000,14.500,0.150,0.301,0.000
0.408,0.402,0.015,14.510,0.150,0.595,0.006
0.400,0.061,0.000,14.521,0.150,0.171,0.000
0.400,0.115,0.000,14.531,0.150,0.637,0.000
0.409,0.424,0.017,14.542,0.150,0.568,0.008
0.400,0.239,0.000,14.552,0.150,0.299,0.000
0.400,0.108,0.000,14.562,0.150,0.955,0.000
0.404,0.339,0.009,14.573,0.150,0.682,0.003
0.402,0.282,0.003,14.583,0.150,0.780,0.001
0.400,0.191,0.000,14.594,0.150,0.275,0.000
0.400,0.122,0.000,14.604,0.150,0.233,0.000
0.407,0.394,0.014,14.615,0.150,0.889,0.002
0.400,0.192,0.000,14.625,0.150,0.817,0.000
0.400,0.117,0.000,14.635,0.150,0.498,0.000
0.400,0.252,0.000,14.646,0.150,0.504,0.000
0.400,0.011,0.000,14.656,0.150,0.052,0.000
0.400,0.247,0.000,14.667,0.150,0.116,0.000
0.400,0.041,0.000,14.677,0.150,0.107,0.000
0.401,0.262,0.001,14.687,0.150,0.010,0.001
0.400,0.001,0.000,14.698,0.150,0.887,0.000
0.404,0.323,0.007,14.708,0.150,0.012,0.007
0.401,0.263,0.001,14.719,0.150,0.419,0.001
0.406,0.367,0.012,14.729,0.150,0.919,0.001
0.402,0.293,0.004,14.740,0.150,0.538,0.002
0.406,0.378,0.013,14.750,0.150,0.544,0.006
0.408,0.411,0.016,14.760,0.150,0.546,0.007
0.411,0.463,0.021,14.771,0.150,0.466,0.011
0.400,0.067,0.000,14.781,0.150,0.943,0.000
0.400,0.072,0.000,14.792,0.150,0.558,0.000
0.412,0.495,0.025,14.802,0.150,0.952,0.001
0.405,0.358,0.011,14.812,0.150,0.573,0.005
0.407,0.394,0.014,14.823,0.150,0.940,0.001
0.400,0.107,0.000,14.833,0.150,0.692,0.000
0.406,0.364,0.011,14.844,0.150,0.249,0.009
0.410,0.457,0.021,14.854,0.150,0.161,0.017
0.407,0.382,0.013,14.865,0.150,0.747,0.003
0.409,0.440,0.019,14.875,0.150,0.587,0.008
0.411,0.468,0.022,14.885,0.150,0.775,0.005
0.400,0.157,0.000,14.896,0.150,0.610,0.000
0.400,0.081,0.000,14.906,0.150,0.126,0.000
0.400,0.113,0.000,14.917,0.150,0.133,0.000
0.403,0.312,0.006,14.927,0.150,0.892,0.001
0.400,0.063,0.000,14.937,0.150,0.936,0.000
0.407,0.399,0.015,14.948,0.150,0.471,0.008
0.410,0.452,0.020,14.958,0.150,0.534,0.009
0.400,0.251,0.000,14.969,0.150,0.171,0.000
0.404,0.320,0.007,14.979,0.150,0.775,0.002
0.400,0.167,0.000,14.990,0.150,0.027,0.000
0.400,0.013,0.000,15.000,0.150,0.815,0.000
0.400,0.076,0.000,15.010,0.150,0.632,0.000
0.400,0.143,0.000,15.021,0.150,0.358,0.000
0.400,0.195,0.000,15.031,0.150,0.208,0.000
0.400,0.192,0.000,15.042,0.150,0.419,0.000
0.400,0.104,0.000,15.052,0.150,0.201,0.000
0.409,0.425,0.018,15.062,0.150,0.583,0.007
0.403,0.309,0.006,15.073,0.150,0.736,0.002
0.400,0.209,0.000,15.083,0.150,0.176,0.000
0.400,0.057,0.000,15.094,0.150,0.106,0.000
0.400,0.052,0.000,15.104,0.150,0.893,0.000
0.409,0.433,0.018,15.115,0.150,0.376,0.011
0.400,0.250,0.000,15.125,0.150,0.046,0.000
0.400,0.151,0.000,15.135,0.150,0.334,0.000
0.400,0.110,0.000,15.146,0.150,0.134,0.000
0.402,0.292,0.004,15.156,0.150,0.008,0.004
0.409,0.429,0.018,15.167,0.150,0.887,0.002
0.400,0.239,0.000,15.177,0.150,0.317,0.000
0.400,0.181,0.000,15.187,0.150,0.564,0.000
0.400,0.062,0.000,15.198,0.150,0.657,0.000
0.400,0.157,0.000,15.208,0.150,0.379,0.000
0.405,0.352,0.010,15.219,0.150,0.946,0.001
0.401,0.268,0.002,15.229,0.150,0.652,0.001
0.406,0.380,0.013,15.240,0.150,0.231,0.010
0.401,0.264,0.001,15.250,0.150,0.028,0.001
0.405,0.340,0.009,15.260,0.150,0.590,0.004
0.405,0.352,0.010,15.271,0.150,0.207,0.008
0.400,0.012,0.000,15.281,0.150,0.640,0.000
0.406,0.379,0.013,15.292,0.150,0.091,0.012
0.400,0.218,0.000,15.302,0.150,0.576,0.000
0.400,0.064,0.000,15.312,0.150,0.397,0.000
0.400,0.123,0.000,15.323,0.150,0.730,0.000
0.404,0.329,0.008,15.333,0.150,0.892,0.001
0.400,0.015,0.000,15.344,0.150,0.331,0.000
0.412,0.497,0.025,15.354,0.150,0.487,0.013
0.403,0.318,0.007,15.365,0.150,0.076,0.006
0.410,0.457,0.021,15.375,0.150,0.333,0.014
0.406,0.363,0.011,15.385,0.150,0.331,0.008
0.400,0.084,0.000,15.396,0.150,0.862,0.000
0.408,0.416,0.017,15.406,0.150,0.437,0.009
0.400,0.055,0.000,15.417,0.150,0.704,0.000
0.406,0.380,0.013,15.427,0.150,0.241,0.010
0.409,0.434,0.018,15.437,0.150,0.513,0.009
0.400,0.231,0.000,15.448,0.150,0.961,0.000
0.400,0.087,0.000,15.458,0.150,0.161,0.000
0.400,0.035,0.000,15.469,0.150,0.142,0.000
0.400,0.056,0.000,15.479,0.150,0.947,0.000
0.400,0.157,0.000,15.490,0.150,0.165,0.000
0.400,0.143,0.000,15.500,0.150,0.685,0.000
0.400,0.228,0.000,15.510,0.150,0.718,0.000
0.400,0.094,0.000,15.521,0.150,0.350,0.000
0.400,0.238,0.000,15.531,0.150,0.055,0.000
0.400,0.021,0.000,15.542,0.150,0.220,0.000
0.410,0.447,0.020,15.552,0.150,0.143,0.017
0.400,0.163,0.000,15.562,0.150,0.323,0.000
0.400,0.191,0.000,15.573,0.150,0.789,0.000
0.400,0.242,0.000,15.583,0.150,0.571,0.000
0.410,0.456,0.021,15.594,0.150,0.425,0.012
0.403,0.319,0.007,15.604,0.150,0.285,0.005
0.404,0.321,0.007,15.615,0.150,0.060,0.007
0.400,0.187,0.000,15.625,0.150,0.614,0.000
0.409,0.426,0.018,15.635,0.150,0.010,0.017
0.400,0.095,0.000,15.646,0.150,0.454,0.000
0.400,0.167,0.000,15.656,0.150,0.493,0.000
0.400,0.206,0.000,15.667,0.150,0.936,0.000
0.400,0.107,0.000,15.677,0.150,0.872,0.000
0.409,0.421,0.017,15.687,0.150,0.180,0.014
0.400,0.096,0.000,15.698,0.150,0.380,0.000
0.407,0.387,0.014,15.708,0.150,0.770,0.003
0.412,0.480,0.023,15.719,0.150,0.382,0.014
0.400,0.016,0.000,15.729,0.150,0.039,0.000
0.402,0.295,0.004,15.740,0.150,0.473,0.002
0.400,0.108,0.000,15.750,0.150,0.391,0.000
0.400,0.117,0.000,15.760,0.150,0.624,0.000
0.400,0.167,0.000,15.771,0.150,0.522,0.000
0.400,0.040,0.000,15.781,0.150,0.417,0.000
0.400,0.222,0.000,15.792,0.150,0.063,0.000
0.400,0.120,0.000,15.802,0.150,0.829,0.000
0.400,0.007,0.000,15.812,0.150,0.771,0.000
0.400,0.162,0.000,15.823,0.150,0.049,0.000
0.404,0.321,0.007,15.833,0.150,0.775,0.002
0.412,0.492,0.024,15.844,0.150,0.704,0.007
0.400,0.216,0.000,15.854,0.150,0.260,0.000
0.400,0.202,0.000,15.865,0.150,0.290,0.000
0.412,0.490,0.024,15.875,0.150,0.947,0.001
0.402,0.290,0.004,15.885,0.150,0.593,0.002
0.402,0.295,0.005,15.896,0.150,0.187,0.004
0.412,0.487,0.024,15.906,0.150,0.072,0.022
0.408,0.404,0.015,15.917,0.150,0.703,0.005
0.405,0.354,0.010,15.927,0.150,0.608,0.004
0.410,0.455,0.021,15.937,0.150,0.303,0.014
0.408,0.410,0.016,15.948,0.150,0.774,0.004
0.410,0.440,0.019,15.958,0.150,0.048,0.018
0.402,0.289,0.004,15.969,0.150,0.789,0.001
0.400,0.206,0.000,15.979,0.150,0.473,0.000
0.406,0.364,0.011,15.990,0.150,0.795,0.002
0.402,0.288,0.004,16.000,0.150,0.633,0.001
0.403,0.305,0.006,16.010,0.150,0.213,0.004
0.403,0.316,0.007,16.021,0.150,0.270,0.005
0.400,0.226,0.000,16.031,0.150,0.640,0.000
0.410,0.452,0.020,16.042,0.150,0.816,0.004
0.400,0.072,0.000,16.052,0.150,0.771,0.000
0.400,0.130,0.000,16.062,0.150,0.111,0.000
0.400,0.127,0.000,16.073,0.150,0.448,0.000
0.409,0.420,0.017,16.083,0.150,0.521,0.008
0.410,0.459,0.021,16.094,0.150,0.531,0.010
0.401,0.269,0.002,16.104,0.150,0.115,0.002
0.406,0.369,0.012,16.115,0.150,0.061,0.011
0.400,0.204,0.000,16.125,0.150,0.358,0.000
0.404,0.323,0.007,16.135,0.150,0.983,0.000
0.406,0.364,0.011,16.146,0.150,0.121,0.010
0.403,0.307,0.006,16.156,0.150,0.364,0.004
0.400,0.173,0.000,16.167,0.150,0.546,0.000
0.400,0.250,0.000,16.177,0.150,0.239,0.000
0.400,0.169,0.000,16.187,0.150,0.047,0.000
0.400,0.220,0.000,16.198,0.150,0.846,0.000
0.405,0.354,0.010,16.208,0.150,0.243,0.008
0.401,0.270,0.002,16.219,0.150,0.844,0.000
0.400,0.249,0.000,16.229,0.150,0.504,0.000
0.409,0.430,0.018,16.240,0.150,0.628,0.007
0.400,0.028,0.000,16.250,0.150,0.754,0.000
0.400,0.226,0.000,16.260,0.150,0.984,0.000
0.400,0.109,0.000,16.271,0.150,0.999,0.000
0.411,0.479,0.023,16.281,0.150,0.817,0.004
0.400,0.105,0.000,16.292,0.150,0.398,0.000
0.402,0.282,0.003,16.302,0.150,0.341,0.002
0.400,0.031,0.000,16.312,0.150,0.923,0.000
0.409,0.425,0.018,16.323,0.150,0.344,0.011
0.400,0.204,0.000,16.333,0.150,0.459,0.000
0.406,0.363,0.011,16.344,0.150,0.906,0.001
0.400,0.021,0.000,16.354,0.150,0.438,0.000
0.400,0.013,0.000,16.365,0.150,0.543,0.000
0.400,0.159,0.000,16.375,0.150,0.777,0.000
0.400,0.188,0.000,16.385,0.150,0.165,0.000
0.407,0.386,0.014,16.396,0.150,0.025,0.013
0.408,0.412,0.016,16.406,0.150,0.733,0.004
0.411,0.462,0.021,16.417,0.150,0.754,0.005
0.400,0.227,0.000,16.427,0.150,0.116,0.000
0.400,0.094,0.000,16.437,0.150,0.305,0.000
0.401,0.263,0.001,16.448,0.150,0.098,0.001
0.402,0.292,0.004,16.458,0.150,0.517,0.002
0.412,0.486,0.024,16.469,0.150,0.546,0.011
0.400,0.077,0.000,16.479,0.150,0.076,0.000
0.400,0.042,0.000,16.490,0.150,0.215,0.000
0.400,0.004,0.000,16.500,0.150,0.941,0.000
0.404,0.336,0.009,16.510,0.150,0.635,0.003
0.400,0.171,0.000,16.521,0.150,0.462,0.000
0.401,0.277,0.003,16.531,0.150,0.913,0.000
0.400,0.033,0.000,16.542,0.150,0.539,0.000
0.400,0.044,0.000,16.552,0.150,0.341,0.000
0.400,0.104,0.000,16.562,0.150,0.456,0.000
0.408,0.415,0.017,16.573,0.150,0.783,0.004
0.400,0.173,0.000,16.583,0.150,0.561,0.000
0.400,0.209,0.000,16.594,0.150,0.806,0.000
0.400,0.051,0.000,16.604,0.150,0.207,0.000
0.410,0.446,0.020,16.615,0.150,0.691,0.006
0.407,0.397,0.015,16.625,0.150,0.713,0.004
0.406,0.379,0.013,16.635,0.150,0.194,0.010
0.400,0.097,0.000,16.646,0.150,0.156,0.000
0.409,0.429,0.018,16.656,0.150,0.087,0.016
0.408,0.420,0.017,16.667,0.150,0.441,0.009
0.403,0.303,0.005,16.677,0.150,0.847,0.001
0.406,0.361,0.011,16.687,0.150,0.292,0.008
0.406,0.378,0.013,16.698,0.150,0.384,0.008
0.400,0.026,0.000,16.708,0.150,0.515,0.000
0.406,0.379,0.013,16.719,0.150,0.820,0.002
0.400,0.086,0.000,16.729,0.150,0.571,0.000
0.411,0.461,0.021,16.740,0.150,0.981,0.000
0.412,0.483,0.023,16.750,0.150,0.032,0.023
0.400,0.083,0.000,16.760,0.150,0.852,0.000
0.400,0.187,0.000,16.771,0.150,0.369,0.000
0.401,0.269,0.002,16.781,0.150,0.256,0.001
0.400,0.247,0.000,16.792,0.150,0.783,0.000
0.400,0.253,0.000,16.802,0.150,0.846,0.000
0.400,0.129,0.000,16.812,0.150,0.877,0.000
0.400,0.219,0.000,16.823,0.150,0.950,0.000
0.409,0.429,0.018,16.833,0.150,0.594,0.007
0.400,0.159,0.000,16.844,0.150,0.080,0.000
0.402,0.284,0.003,16.854,0.150,0.709,0.001
0.400,0.209,0.000,16.865,0.150,0.433,0.000
0.409,0.431,0.018,16.875,0.150,0.608,0.007
0.400,0.013,0.000,16.885,0.150,0.400,0.000
0.403,0.312,0.006,16.896,0.150,0.030,0.006
0.411,0.476,0.023,16.906,0.150,0.231,0.017
0.401,0.266,0.002,16.917,0.150,0.980,0.000
0.409,0.435,0.018,16.927,0.150,0.251,0.014
0.409,0.430,0.018,16.937,0.150,0.910,0.002
0.407,0.381,0.013,16.948,0.150,0.027,0.013
0.400,0.188,0.000,16.958,0.150,0.503,0.000
0.400,0.139,0.000,16.969,0.150,0.711,0.000
0.402,0.295,0.004,16.979,0.150,0.013,0.004
0.400,0.077,0.000,16.990,0.150,0.152,0.000
0.400,0.123,0.000,17.000,0.150,0.524,0.000
0.411,0.461,0.021,17.010,0.150,0.260,0.016
0.400,0.053,0.000,17.021,0.150,0.946,0.000
0.410,0.457,0.021,17.031,0.150,0.391,0.013
0.401,0.264,0.001,17.042,0.150,0.978,0.000
0.400,0.142,0.000,17.052,0.150,0.218,0.000
0.400,0.029,0.000,17.062,0.150,0.991,0.000
0.400,0.225,0.000,17.073,0.150,0.676,0.000
0.409,0.433,0.018,17.083,0.150,0.399,0.011
0.402,0.286,0.004,17.094,0.150,0.215,0.003
0.410,0.454,0.020,17.104,0.150,0.429,0.012
0.400,0.231,0.000,17.115,0.150,0.538,0.000
0.408,0.414,0.016,17.125,0.150,0.587,0.007
0.400,0.095,0.000,17.135,0.150,0.716,0.000
0.400,0.137,0.000,17.146,0.150,0.933,0.000
0.400,0.167,0.000,17.156,0.150,0.961,0.000
0.401,0.267,0.002,17.167,0.150,0.916,0.000
0.400,0.053,0.000,17.177,0.150,0.204,0.000
0.406,0.367,0.012,17.187,0.150,0.096,0.011
0.400,0.094,0.000,17.198,0.150,0.202,0.000
0.406,0.373,0.012,17.208,0.150,0.201,0.010
0.400,0.025,0.000,17.219,0.150,0.913,0.000
0.400,0.100,0.000,17.229,0.150,0.664,0.000
0.406,0.363,0.011,17.240,0.150,0.408,0.007
0.408,0.418,0.017,17.250,0.150,0.705,0.005
0.400,0.028,0.000,17.260,0.150,0.039,0.000
0.405,0.354,0.010,17.271,0.150,0.494,0.005
0.400,0.158,0.000,17.281,0.150,0.649,0.000
0.400,0.087,0.000,17.292,0.150,0.241,0.000
0.401,0.268,0.002,17.302,0.150,0.553,0.001
0.400,0.167,0.000,17.312,0.150,0.589,0.000
0.400,0.082,0.000,17.323,0.150,0.120,0.000
0.400,0.144,0.000,17.333,0.150,0.351,0.000
0.406,0.377,0.013,17.344,0.150,0.658,0.004
0.400,0.053,0.000,17.354,0.150,0.643,0.000
0.400,0.129,0.000,17.365,0.150,0.349,0.000
0.400,0.170,0.000,17.375,0.150,0.628,0.000
0.403,0.302,0.005,17.385,0.150,0.237,0.004
0.400,0.230,0.000,17.396,0.150,0.526,0.000
0.400,0.045,0.000,17.406,0.150,0.815,0.000
0.408,0.410,0.016,17.417,0.150,0.075,0.015
0.400,0.183,0.000,17.427,0.150,0.506,0.000
0.400,0.129,0.000,17.437,0.150,0.398,0.000
0.403,0.305,0.006,17.448,0.150,0.682,0.002
0.407,0.397,0.015,17.458,0.150,0.481,0.008
0.400,0.249,0.000,17.469,0.150,0.786,0.000
0.408,0.402,0.015,17.479,0.150,0.469,0.008
0.400,0.015,0.000,17.490,0.150,0.298,0.000
0.412,0.495,0.024,17.500,0.150,0.726,0.007
0.400,0.197,0.000,17.510,0.150,0.744,0.000
0.412,0.488,0.024,17.521,0.150,0.882,0.003
0.412,0.498,0.025,17.531,0.150,0.033,0.024
0.400,0.193,0.000,17.542,0.150,0.082,0.000
